% Moku:Go Data Logger
% Input 1 (on), DC , 1 MOhm , 10 Vpp
% Input 2 (off), DC , 1 MOhm , 10 Vpp
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-24 T 12:02:14 +1000
% Time (s), Input 1 (V)
2.2340000000e+01, 3.0693860994e+00
2.2350000000e+01, 3.0704762254e+00
2.2360000000e+01, 3.0712556372e+00
2.2370000000e+01, 3.0718815053e+00
2.2380000000e+01, 3.0725472991e+00
2.2390000000e+01, 3.0731649445e+00
2.2400000000e+01, 3.0738103534e+00
2.2410000000e+01, 3.0739411360e+00
2.2420000000e+01, 3.0744417554e+00
2.2430000000e+01, 3.0747719479e+00
2.2440000000e+01, 3.0748828145e+00
2.2450000000e+01, 3.0754890167e+00
2.2460000000e+01, 3.0759759733e+00
2.2470000000e+01, 3.0760359713e+00
2.2480000000e+01, 3.0764492669e+00
2.2490000000e+01, 3.0767344061e+00
2.2500000000e+01, 3.0769663631e+00
2.2510000000e+01, 3.0771495775e+00
2.2520000000e+01, 3.0774068594e+00
2.2530000000e+01, 3.0776632346e+00
2.2540000000e+01, 3.0778293470e+00
2.2550000000e+01, 3.0780046513e+00
2.2560000000e+01, 3.0781952131e+00
2.2570000000e+01, 3.0785940328e+00
2.2580000000e+01, 3.0789034964e+00
2.2590000000e+01, 3.0789863181e+00
2.2600000000e+01, 3.0792906542e+00
2.2610000000e+01, 3.0794913772e+00
2.2620000000e+01, 3.0795754495e+00
2.2630000000e+01, 3.0796842214e+00
2.2640000000e+01, 3.0798510529e+00
2.2650000000e+01, 3.0801360983e+00
2.2660000000e+01, 3.0802436821e+00
2.2670000000e+01, 3.0804223943e+00
2.2680000000e+01, 3.0807826640e+00
2.2690000000e+01, 3.0808524481e+00
2.2700000000e+01, 3.0811364930e+00
2.2710000000e+01, 3.0813787050e+00
2.2720000000e+01, 3.0816913264e+00
2.2730000000e+01, 3.0819875961e+00
2.2740000000e+01, 3.0818271427e+00
2.2750000000e+01, 3.0819669297e+00
2.2760000000e+01, 3.0819001159e+00
2.2770000000e+01, 3.0821969170e+00
2.2780000000e+01, 3.0822338413e+00
2.2790000000e+01, 3.0824345018e+00
2.2800000000e+01, 3.0825743200e+00
2.2810000000e+01, 3.0828394495e+00
2.2820000000e+01, 3.0827675081e+00
2.2830000000e+01, 3.0828695267e+00
2.2840000000e+01, 3.0830975443e+00
2.2850000000e+01, 3.0831584490e+00
2.2860000000e+01, 3.0831921842e+00
2.2870000000e+01, 3.0833045516e+00
2.2880000000e+01, 3.0834771984e+00
2.2890000000e+01, 3.0836831740e+00
2.2900000000e+01, 3.0837328857e+00
2.2910000000e+01, 3.0840350333e+00
2.2920000000e+01, 3.0841398970e+00
2.2930000000e+01, 3.0844052765e+00
2.2940000000e+01, 3.0843469356e+00
2.2950000000e+01, 3.0845134231e+00
2.2960000000e+01, 3.0843182653e+00
2.2970000000e+01, 3.0843684773e+00
2.2980000000e+01, 3.0845557875e+00
2.2990000000e+01, 3.0845200201e+00
2.3000000000e+01, 3.0846731261e+00
2.3010000000e+01, 3.0848078481e+00
2.3020000000e+01, 3.0844977905e+00
2.3030000000e+01, 3.0849069590e+00
2.3040000000e+01, 3.0850144490e+00
2.3050000000e+01, 3.0851176869e+00
2.3060000000e+01, 3.0850177944e+00
2.3070000000e+01, 3.0850267050e+00
2.3080000000e+01, 3.0853534583e+00
2.3090000000e+01, 3.0851478579e+00
2.3100000000e+01, 3.0860105291e+00
2.3110000000e+01, 3.0854262125e+00
2.3120000000e+01, 3.0855768486e+00
2.3130000000e+01, 3.0858174035e+00
2.3140000000e+01, 3.0858963171e+00
2.3150000000e+01, 3.0858644265e+00
2.3160000000e+01, 3.0858745565e+00
2.3170000000e+01, 3.0860134368e+00
2.3180000000e+01, 3.0860873479e+00
2.3190000000e+01, 3.0866598149e+00
2.3200000000e+01, 3.0866926747e+00
2.3210000000e+01, 3.0861783923e+00
2.3220000000e+01, 3.0867425428e+00
2.3230000000e+01, 3.0866347714e+00
2.3240000000e+01, 3.0864182282e+00
2.3250000000e+01, 3.0865748671e+00
2.3260000000e+01, 3.0866698823e+00
2.3270000000e+01, 3.0866302379e+00
2.3280000000e+01, 3.0870040455e+00
2.3290000000e+01, 3.0866986151e+00
2.3300000000e+01, 3.0867802174e+00
2.3310000000e+01, 3.0873185115e+00
2.3320000000e+01, 3.0868949609e+00
2.3330000000e+01, 3.0869677465e+00
2.3340000000e+01, 3.0868367137e+00
2.3350000000e+01, 3.0869665271e+00
2.3360000000e+01, 3.0873191993e+00
2.3370000000e+01, 3.0872708632e+00
2.3380000000e+01, 3.0875802956e+00
2.3390000000e+01, 3.0873962057e+00
2.3400000000e+01, 3.0872518227e+00
2.3410000000e+01, 3.0871488974e+00
2.3420000000e+01, 3.0870480982e+00
2.3430000000e+01, 3.0871134114e+00
2.3440000000e+01, 3.0875124499e+00
2.3450000000e+01, 3.0877740464e+00
2.3460000000e+01, 3.0881095227e+00
2.3470000000e+01, 3.0877038559e+00
2.3480000000e+01, 3.0874306913e+00
2.3490000000e+01, 3.0877870840e+00
2.3500000000e+01, 3.0879518207e+00
2.3510000000e+01, 3.0874472306e+00
2.3520000000e+01, 3.0875299585e+00
2.3530000000e+01, 3.0877587577e+00
2.3540000000e+01, 3.0879475999e+00
2.3550000000e+01, 3.0881162448e+00
2.3560000000e+01, 3.0884426229e+00
2.3570000000e+01, 3.0880607802e+00
2.3580000000e+01, 3.0877963073e+00
2.3590000000e+01, 3.0878787851e+00
2.3600000000e+01, 3.0877952443e+00
2.3610000000e+01, 3.0878926981e+00
2.3620000000e+01, 3.0880000005e+00
2.3630000000e+01, 3.0888318129e+00
2.3640000000e+01, 3.0882548124e+00
2.3650000000e+01, 3.0880877621e+00
2.3660000000e+01, 3.0879695794e+00
2.3670000000e+01, 3.0880648134e+00
2.3680000000e+01, 3.0880165086e+00
2.3690000000e+01, 3.0878561177e+00
2.3700000000e+01, 3.0879739565e+00
2.3710000000e+01, 3.0880256380e+00
2.3720000000e+01, 3.0883391348e+00
2.3730000000e+01, 3.0891624118e+00
2.3740000000e+01, 3.0883893781e+00
2.3750000000e+01, 3.0883732140e+00
2.3760000000e+01, 3.0882784490e+00
2.3770000000e+01, 3.0882800435e+00
2.3780000000e+01, 3.0884007899e+00
2.3790000000e+01, 3.0884623825e+00
2.3800000000e+01, 3.0885325418e+00
2.3810000000e+01, 3.0885658393e+00
2.3820000000e+01, 3.0889359575e+00
2.3830000000e+01, 3.0893638852e+00
2.3840000000e+01, 3.0889356761e+00
2.3850000000e+01, 3.0886852726e+00
2.3860000000e+01, 3.0887695950e+00
2.3870000000e+01, 3.0884464060e+00
2.3880000000e+01, 3.0886546639e+00
2.3890000000e+01, 3.0885985115e+00
2.3900000000e+01, 3.0886466913e+00
2.3910000000e+01, 3.0887472404e+00
2.3920000000e+01, 3.0885342301e+00
2.3930000000e+01, 3.0891846414e+00
2.3940000000e+01, 3.0887880103e+00
2.3950000000e+01, 3.0884276155e+00
2.3960000000e+01, 3.0884459057e+00
2.3970000000e+01, 3.0882367411e+00
2.3980000000e+01, 3.0884084812e+00
2.3990000000e+01, 3.0883988515e+00
2.4000000000e+01, 3.0887456771e+00
2.4010000000e+01, 3.0887983278e+00
2.4020000000e+01, 3.0887671251e+00
2.4030000000e+01, 3.0888717699e+00
2.4040000000e+01, 3.0888684245e+00
2.4050000000e+01, 3.0888415051e+00
2.4060000000e+01, 3.0892522057e+00
2.4070000000e+01, 3.0895103630e+00
2.4080000000e+01, 3.0891628495e+00
2.4090000000e+01, 3.0887878852e+00
2.4100000000e+01, 3.0886490362e+00
2.4110000000e+01, 3.0885389824e+00
2.4120000000e+01, 3.0884005086e+00
2.4130000000e+01, 3.0888377533e+00
2.4140000000e+01, 3.0888708632e+00
2.4150000000e+01, 3.0887774113e+00
2.4160000000e+01, 3.0890105252e+00
2.4170000000e+01, 3.0889854817e+00
2.4180000000e+01, 3.0891432775e+00
2.4190000000e+01, 3.0894936673e+00
2.4200000000e+01, 3.0891363053e+00
2.4210000000e+01, 3.0891192970e+00
2.4220000000e+01, 3.0890733371e+00
2.4230000000e+01, 3.0887622789e+00
2.4240000000e+01, 3.0886399380e+00
2.4250000000e+01, 3.0886989668e+00
2.4260000000e+01, 3.0888302184e+00
2.4270000000e+01, 3.0889141969e+00
2.4280000000e+01, 3.0889925789e+00
2.4290000000e+01, 3.0890677093e+00
2.4300000000e+01, 3.0897839653e+00
2.4310000000e+01, 3.0898350215e+00
2.4320000000e+01, 3.0891875178e+00
2.4330000000e+01, 3.0890224060e+00
2.4340000000e+01, 3.0889311114e+00
2.4350000000e+01, 3.0892396996e+00
2.4360000000e+01, 3.0892168759e+00
2.4370000000e+01, 3.0890104001e+00
2.4380000000e+01, 3.0889029414e+00
2.4390000000e+01, 3.0888798051e+00
2.4400000000e+01, 3.0892030879e+00
2.4410000000e+01, 3.0897239360e+00
2.4420000000e+01, 3.0891001627e+00
2.4430000000e+01, 3.0888675178e+00
2.4440000000e+01, 3.0893668241e+00
2.4450000000e+01, 3.0893671368e+00
2.4460000000e+01, 3.0891748554e+00
2.4470000000e+01, 3.0894594944e+00
2.4480000000e+01, 3.0893761099e+00
2.4490000000e+01, 3.0894132530e+00
2.4500000000e+01, 3.0894742828e+00
2.4510000000e+01, 3.0898300503e+00
2.4520000000e+01, 3.0898169814e+00
2.4530000000e+01, 3.0901361998e+00
2.4540000000e+01, 3.0899842506e+00
2.4550000000e+01, 3.0899346952e+00
2.4560000000e+01, 3.0898457455e+00
2.4570000000e+01, 3.0897509492e+00
2.4580000000e+01, 3.0897243424e+00
2.4590000000e+01, 3.0895243073e+00
2.4600000000e+01, 3.0895304040e+00
2.4610000000e+01, 3.0895373449e+00
2.4620000000e+01, 3.0893458764e+00
2.4630000000e+01, 3.0893396859e+00
2.4640000000e+01, 3.0892477973e+00
2.4650000000e+01, 3.0891542516e+00
2.4660000000e+01, 3.0891274260e+00
2.4670000000e+01, 3.0892185642e+00
2.4680000000e+01, 3.0893404362e+00
2.4690000000e+01, 3.0892089345e+00
2.4700000000e+01, 3.0893207391e+00
2.4710000000e+01, 3.0893127352e+00
2.4720000000e+01, 3.0894229453e+00
2.4730000000e+01, 3.0894701558e+00
2.4740000000e+01, 3.0895438793e+00
2.4750000000e+01, 3.0893234279e+00
2.4760000000e+01, 3.0893205515e+00
2.4770000000e+01, 3.0894520532e+00
2.4780000000e+01, 3.0895149277e+00
2.4790000000e+01, 3.0894928232e+00
2.4800000000e+01, 3.0896029082e+00
2.4810000000e+01, 3.0897494797e+00
2.4820000000e+01, 3.0896264509e+00
2.4830000000e+01, 3.0895817728e+00
2.4840000000e+01, 3.0895651710e+00
2.4850000000e+01, 3.0896574348e+00
2.4860000000e+01, 3.0897329404e+00
2.4870000000e+01, 3.0897260308e+00
2.4880000000e+01, 3.0899268788e+00
2.4890000000e+01, 3.0902496302e+00
2.4900000000e+01, 3.0901075608e+00
2.4910000000e+01, 3.0900801099e+00
2.4920000000e+01, 3.0900172980e+00
2.4930000000e+01, 3.0897944704e+00
2.4940000000e+01, 3.0897727098e+00
2.4950000000e+01, 3.0896115999e+00
2.4960000000e+01, 3.0895177416e+00
2.4970000000e+01, 3.0897673635e+00
2.4980000000e+01, 3.0898680689e+00
2.4990000000e+01, 3.0897610791e+00
2.5000000000e+01, 3.0894782535e+00
2.5010000000e+01, 3.0891546268e+00
2.5020000000e+01, 3.0892821578e+00
2.5030000000e+01, 3.0893959321e+00
2.5040000000e+01, 3.0894699057e+00
2.5050000000e+01, 3.0895728622e+00
2.5060000000e+01, 3.0897755550e+00
2.5070000000e+01, 3.0897682389e+00
2.5080000000e+01, 3.0896452413e+00
2.5090000000e+01, 3.0897542633e+00
2.5100000000e+01, 3.0899465760e+00
2.5110000000e+01, 3.0900110762e+00
2.5120000000e+01, 3.0902739858e+00
2.5130000000e+01, 3.0904388788e+00
2.5140000000e+01, 3.0902477855e+00
2.5150000000e+01, 3.0901219428e+00
2.5160000000e+01, 3.0901049033e+00
2.5170000000e+01, 3.0898990528e+00
2.5180000000e+01, 3.0899947245e+00
2.5190000000e+01, 3.0899866268e+00
2.5200000000e+01, 3.0897939389e+00
2.5210000000e+01, 3.0896218549e+00
2.5220000000e+01, 3.0896487430e+00
2.5230000000e+01, 3.0895156155e+00
2.5240000000e+01, 3.0896994240e+00
2.5250000000e+01, 3.0899590195e+00
2.5260000000e+01, 3.0901319790e+00
2.5270000000e+01, 3.0902783004e+00
2.5280000000e+01, 3.0908471407e+00
2.5290000000e+01, 3.0903704704e+00
2.5300000000e+01, 3.0900811729e+00
2.5310000000e+01, 3.0899908476e+00
2.5320000000e+01, 3.0898593771e+00
2.5330000000e+01, 3.0897716468e+00
2.5340000000e+01, 3.0896957347e+00
2.5350000000e+01, 3.0898323639e+00
2.5360000000e+01, 3.0901696849e+00
2.5370000000e+01, 3.0900799848e+00
2.5380000000e+01, 3.0902664196e+00
2.5390000000e+01, 3.0907944587e+00
2.5400000000e+01, 3.0906456986e+00
2.5410000000e+01, 3.0902100796e+00
2.5420000000e+01, 3.0903148808e+00
2.5430000000e+01, 3.0902404695e+00
2.5440000000e+01, 3.0904584822e+00
2.5450000000e+01, 3.0904150234e+00
2.5460000000e+01, 3.0904274357e+00
2.5470000000e+01, 3.0904277171e+00
2.5480000000e+01, 3.0904374406e+00
2.5490000000e+01, 3.0903662809e+00
2.5500000000e+01, 3.0902095481e+00
2.5510000000e+01, 3.0904136165e+00
2.5520000000e+01, 3.0905643151e+00
2.5530000000e+01, 3.0903860093e+00
2.5540000000e+01, 3.0905008779e+00
2.5550000000e+01, 3.0902335286e+00
2.5560000000e+01, 3.0903352657e+00
2.5570000000e+01, 3.0904047372e+00
2.5580000000e+01, 3.0904642350e+00
2.5590000000e+01, 3.0903811006e+00
2.5600000000e+01, 3.0903097220e+00
2.5610000000e+01, 3.0903855716e+00
2.5620000000e+01, 3.0903340777e+00
2.5630000000e+01, 3.0904221207e+00
2.5640000000e+01, 3.0902640747e+00
2.5650000000e+01, 3.0904856204e+00
2.5660000000e+01, 3.0905136341e+00
2.5670000000e+01, 3.0906148710e+00
2.5680000000e+01, 3.0905993634e+00
2.5690000000e+01, 3.0904830879e+00
2.5700000000e+01, 3.0904160239e+00
2.5710000000e+01, 3.0904942809e+00
2.5720000000e+01, 3.0906605808e+00
2.5730000000e+01, 3.0904866834e+00
2.5740000000e+01, 3.0905015657e+00
2.5750000000e+01, 3.0906061480e+00
2.5760000000e+01, 3.0904275921e+00
2.5770000000e+01, 3.0904386287e+00
2.5780000000e+01, 3.0904265916e+00
2.5790000000e+01, 3.0904227772e+00
2.5800000000e+01, 3.0905773527e+00
2.5810000000e+01, 3.0904919047e+00
2.5820000000e+01, 3.0905105701e+00
2.5830000000e+01, 3.0905389589e+00
2.5840000000e+01, 3.0904594826e+00
2.5850000000e+01, 3.0906568915e+00
2.5860000000e+01, 3.0907129502e+00
2.5870000000e+01, 3.0907067284e+00
2.5880000000e+01, 3.0906512950e+00
2.5890000000e+01, 3.0905868573e+00
2.5900000000e+01, 3.0904220581e+00
2.5910000000e+01, 3.0904213703e+00
2.5920000000e+01, 3.0904586072e+00
2.5930000000e+01, 3.0905826053e+00
2.5940000000e+01, 3.0906881881e+00
2.5950000000e+01, 3.0906383512e+00
2.5960000000e+01, 3.0906919712e+00
2.5970000000e+01, 3.0907223923e+00
2.5980000000e+01, 3.0905854191e+00
2.5990000000e+01, 3.0905357699e+00
2.6000000000e+01, 3.0904479458e+00
2.6010000000e+01, 3.0904914045e+00
2.6020000000e+01, 3.0904577005e+00
2.6030000000e+01, 3.0906021461e+00
2.6040000000e+01, 3.0906915647e+00
2.6050000000e+01, 3.0907458099e+00
2.6060000000e+01, 3.0909466893e+00
2.6070000000e+01, 3.0908495794e+00
2.6080000000e+01, 3.0907434963e+00
2.6090000000e+01, 3.0907222672e+00
2.6100000000e+01, 3.0907381812e+00
2.6110000000e+01, 3.0905902340e+00
2.6120000000e+01, 3.0906382574e+00
2.6130000000e+01, 3.0907779506e+00
2.6140000000e+01, 3.0908403874e+00
2.6150000000e+01, 3.0907202662e+00
2.6160000000e+01, 3.0909837386e+00
2.6170000000e+01, 3.0910417670e+00
2.6180000000e+01, 3.0911384704e+00
2.6190000000e+01, 3.0911129267e+00
2.6200000000e+01, 3.0911067049e+00
2.6210000000e+01, 3.0911931534e+00
2.6220000000e+01, 3.0911163971e+00
2.6230000000e+01, 3.0912733488e+00
2.6240000000e+01, 3.0911327489e+00
2.6250000000e+01, 3.0914974582e+00
2.6260000000e+01, 3.0916237074e+00
2.6270000000e+01, 3.0915630527e+00
2.6280000000e+01, 3.0915650537e+00
2.6290000000e+01, 3.0914573761e+00
2.6300000000e+01, 3.0917469238e+00
2.6310000000e+01, 3.0920904352e+00
2.6320000000e+01, 3.0921392716e+00
2.6330000000e+01, 3.0920555119e+00
2.6340000000e+01, 3.0917463923e+00
2.6350000000e+01, 3.0917083737e+00
2.6360000000e+01, 3.0916249580e+00
2.6370000000e+01, 3.0915527039e+00
2.6380000000e+01, 3.0915615833e+00
2.6390000000e+01, 3.0916497201e+00
2.6400000000e+01, 3.0915704626e+00
2.6410000000e+01, 3.0916043229e+00
2.6420000000e+01, 3.0914606903e+00
2.6430000000e+01, 3.0914625974e+00
2.6440000000e+01, 3.0915079321e+00
2.6450000000e+01, 3.0914585330e+00
2.6460000000e+01, 3.0915801236e+00
2.6470000000e+01, 3.0915505466e+00
2.6480000000e+01, 3.0915780601e+00
2.6490000000e+01, 3.0916166414e+00
2.6500000000e+01, 3.0916088563e+00
2.6510000000e+01, 3.0917910391e+00
2.6520000000e+01, 3.0918662945e+00
2.6530000000e+01, 3.0917188476e+00
2.6540000000e+01, 3.0920698627e+00
2.6550000000e+01, 3.0917115940e+00
2.6560000000e+01, 3.0915905974e+00
2.6570000000e+01, 3.0915242838e+00
2.6580000000e+01, 3.0917369189e+00
2.6590000000e+01, 3.0916357445e+00
2.6600000000e+01, 3.0917273830e+00
2.6610000000e+01, 3.0916879262e+00
2.6620000000e+01, 3.0916226756e+00
2.6630000000e+01, 3.0915483268e+00
2.6640000000e+01, 3.0914427753e+00
2.6650000000e+01, 3.0915213449e+00
2.6660000000e+01, 3.0915053058e+00
2.6670000000e+01, 3.0917142203e+00
2.6680000000e+01, 3.0916994944e+00
2.6690000000e+01, 3.0918329345e+00
2.6700000000e+01, 3.0917679340e+00
2.6710000000e+01, 3.0918253683e+00
2.6720000000e+01, 3.0917015266e+00
2.6730000000e+01, 3.0915873771e+00
2.6740000000e+01, 3.0916517836e+00
2.6750000000e+01, 3.0915990078e+00
2.6760000000e+01, 3.0917888505e+00
2.6770000000e+01, 3.0917708730e+00
2.6780000000e+01, 3.0918178021e+00
2.6790000000e+01, 3.0916917406e+00
2.6800000000e+01, 3.0915456380e+00
2.6810000000e+01, 3.0915854074e+00
2.6820000000e+01, 3.0916534094e+00
2.6830000000e+01, 3.0916736380e+00
2.6840000000e+01, 3.0916663219e+00
2.6850000000e+01, 3.0915883463e+00
2.6860000000e+01, 3.0918738607e+00
2.6870000000e+01, 3.0917062477e+00
2.6880000000e+01, 3.0916393712e+00
2.6890000000e+01, 3.0917096243e+00
2.6900000000e+01, 3.0916886453e+00
2.6910000000e+01, 3.0917235686e+00
2.6920000000e+01, 3.0916756390e+00
2.6930000000e+01, 3.0917312286e+00
2.6940000000e+01, 3.0916644147e+00
2.6950000000e+01, 3.0916550039e+00
2.6960000000e+01, 3.0916972745e+00
2.6970000000e+01, 3.0916304919e+00
2.6980000000e+01, 3.0915871895e+00
2.6990000000e+01, 3.0914786990e+00
2.7000000000e+01, 3.0916087313e+00
2.7010000000e+01, 3.0916064489e+00
2.7020000000e+01, 3.0917686219e+00
2.7030000000e+01, 3.0917527078e+00
2.7040000000e+01, 3.0918291514e+00
2.7050000000e+01, 3.0916947108e+00
2.7060000000e+01, 3.0914783864e+00
2.7070000000e+01, 3.0917544587e+00
2.7080000000e+01, 3.0915605515e+00
2.7090000000e+01, 3.0914756351e+00
2.7100000000e+01, 3.0914939878e+00
2.7110000000e+01, 3.0915608954e+00
2.7120000000e+01, 3.0916030097e+00
2.7130000000e+01, 3.0916818920e+00
2.7140000000e+01, 3.0917225056e+00
2.7150000000e+01, 3.0915562369e+00
2.7160000000e+01, 3.0915709003e+00
2.7170000000e+01, 3.0915494523e+00
2.7180000000e+01, 3.0915098080e+00
2.7190000000e+01, 3.0915632403e+00
2.7200000000e+01, 3.0916123581e+00
2.7210000000e+01, 3.0916870820e+00
2.7220000000e+01, 3.0916303043e+00
2.7230000000e+01, 3.0917271641e+00
2.7240000000e+01, 3.0916240513e+00
2.7250000000e+01, 3.0916715745e+00
2.7260000000e+01, 3.0919192266e+00
2.7270000000e+01, 3.0918335286e+00
2.7280000000e+01, 3.0917611495e+00
2.7290000000e+01, 3.0918690459e+00
2.7300000000e+01, 3.0918040141e+00
2.7310000000e+01, 3.0918435334e+00
2.7320000000e+01, 3.0916656653e+00
2.7330000000e+01, 3.0917203796e+00
2.7340000000e+01, 3.0919309511e+00
2.7350000000e+01, 3.0918270566e+00
2.7360000000e+01, 3.0917907577e+00
2.7370000000e+01, 3.0918884929e+00
2.7380000000e+01, 3.0919802252e+00
2.7390000000e+01, 3.0919253546e+00
2.7400000000e+01, 3.0920643600e+00
2.7410000000e+01, 3.0919949511e+00
2.7420000000e+01, 3.0919571514e+00
2.7430000000e+01, 3.0919620601e+00
2.7440000000e+01, 3.0919754729e+00
2.7450000000e+01, 3.0918298392e+00
2.7460000000e+01, 3.0921162291e+00
2.7470000000e+01, 3.0920651416e+00
2.7480000000e+01, 3.0923544704e+00
2.7490000000e+01, 3.0919936067e+00
2.7500000000e+01, 3.0920186502e+00
2.7510000000e+01, 3.0922330986e+00
2.7520000000e+01, 3.0924417630e+00
2.7530000000e+01, 3.0921212628e+00
2.7540000000e+01, 3.0923378998e+00
2.7550000000e+01, 3.0923432149e+00
2.7560000000e+01, 3.0924374172e+00
2.7570000000e+01, 3.0921769150e+00
2.7580000000e+01, 3.0921316741e+00
2.7590000000e+01, 3.0921170420e+00
2.7600000000e+01, 3.0921009091e+00
2.7610000000e+01, 3.0922117132e+00
2.7620000000e+01, 3.0922398207e+00
2.7630000000e+01, 3.0923247371e+00
2.7640000000e+01, 3.0924488290e+00
2.7650000000e+01, 3.0925977454e+00
2.7660000000e+01, 3.0927351563e+00
2.7670000000e+01, 3.0926642779e+00
2.7680000000e+01, 3.0927476624e+00
2.7690000000e+01, 3.0928188221e+00
2.7700000000e+01, 3.0929570459e+00
2.7710000000e+01, 3.0928876995e+00
2.7720000000e+01, 3.0927833361e+00
2.7730000000e+01, 3.0928161959e+00
2.7740000000e+01, 3.0926974191e+00
2.7750000000e+01, 3.0926804733e+00
2.7760000000e+01, 3.0929327215e+00
2.7770000000e+01, 3.0930401802e+00
2.7780000000e+01, 3.0933648700e+00
2.7790000000e+01, 3.0930200767e+00
2.7800000000e+01, 3.0930331768e+00
2.7810000000e+01, 3.0928369873e+00
2.7820000000e+01, 3.0929174328e+00
2.7830000000e+01, 3.0926105017e+00
2.7840000000e+01, 3.0927795842e+00
2.7850000000e+01, 3.0927619194e+00
2.7860000000e+01, 3.0927392208e+00
2.7870000000e+01, 3.0924148749e+00
2.7880000000e+01, 3.0923861109e+00
2.7890000000e+01, 3.0924445769e+00
2.7900000000e+01, 3.0922999438e+00
2.7910000000e+01, 3.0923179838e+00
2.7920000000e+01, 3.0923767938e+00
2.7930000000e+01, 3.0926316370e+00
2.7940000000e+01, 3.0926491143e+00
2.7950000000e+01, 3.0924960083e+00
2.7960000000e+01, 3.0926223199e+00
2.7970000000e+01, 3.0924964147e+00
2.7980000000e+01, 3.0927421597e+00
2.7990000000e+01, 3.0925983395e+00
2.8000000000e+01, 3.0926350449e+00
2.8010000000e+01, 3.0926213507e+00
2.8020000000e+01, 3.0925006981e+00
2.8030000000e+01, 3.0922418842e+00
2.8040000000e+01, 3.0924764987e+00
2.8050000000e+01, 3.0923990547e+00
2.8060000000e+01, 3.0924691827e+00
2.8070000000e+01, 3.0924340405e+00
2.8080000000e+01, 3.0925659799e+00
2.8090000000e+01, 3.0925340581e+00
2.8100000000e+01, 3.0926357953e+00
2.8110000000e+01, 3.0923457474e+00
2.8120000000e+01, 3.0923404636e+00
2.8130000000e+01, 3.0924075588e+00
2.8140000000e+01, 3.0924717777e+00
2.8150000000e+01, 3.0924370732e+00
2.8160000000e+01, 3.0925538490e+00
2.8170000000e+01, 3.0925359027e+00
2.8180000000e+01, 3.0926268534e+00
2.8190000000e+01, 3.0925303063e+00
2.8200000000e+01, 3.0926580874e+00
2.8210000000e+01, 3.0922474807e+00
2.8220000000e+01, 3.0924502672e+00
2.8230000000e+01, 3.0924525808e+00
2.8240000000e+01, 3.0926491768e+00
2.8250000000e+01, 3.0925773292e+00
2.8260000000e+01, 3.0925393107e+00
2.8270000000e+01, 3.0925712638e+00
2.8280000000e+01, 3.0925518168e+00
2.8290000000e+01, 3.0925128602e+00
2.8300000000e+01, 3.0922698666e+00
2.8310000000e+01, 3.0925253351e+00
2.8320000000e+01, 3.0924989785e+00
2.8330000000e+01, 3.0925312442e+00
2.8340000000e+01, 3.0925777982e+00
2.8350000000e+01, 3.0925298060e+00
2.8360000000e+01, 3.0926191622e+00
2.8370000000e+01, 3.0927435979e+00
2.8380000000e+01, 3.0926105642e+00
2.8390000000e+01, 3.0928615618e+00
2.8400000000e+01, 3.0926915100e+00
2.8410000000e+01, 3.0928312970e+00
2.8420000000e+01, 3.0927532276e+00
2.8430000000e+01, 3.0929654875e+00
2.8440000000e+01, 3.0928660014e+00
2.8450000000e+01, 3.0929626424e+00
2.8460000000e+01, 3.0927454426e+00
2.8470000000e+01, 3.0927985935e+00
2.8480000000e+01, 3.0929380366e+00
2.8490000000e+01, 3.0928766941e+00
2.8500000000e+01, 3.0931173116e+00
2.8510000000e+01, 3.0929076468e+00
2.8520000000e+01, 3.0928826345e+00
2.8530000000e+01, 3.0928232931e+00
2.8540000000e+01, 3.0928943278e+00
2.8550000000e+01, 3.0931132159e+00
2.8560000000e+01, 3.0930995217e+00
2.8570000000e+01, 3.0930433693e+00
2.8580000000e+01, 3.0929539506e+00
2.8590000000e+01, 3.0931504216e+00
2.8600000000e+01, 3.0930291436e+00
2.8610000000e+01, 3.0928071602e+00
2.8620000000e+01, 3.0930019741e+00
2.8630000000e+01, 3.0929849032e+00
2.8640000000e+01, 3.0930386170e+00
2.8650000000e+01, 3.0930046941e+00
2.8660000000e+01, 3.0929838089e+00
